ATF	1.0
30	28
"Checksum_ImageFile=a0059d6681ea688364ce9c39d11c3638"
"Checksum_ResultFile=d386e1648faeec5c5525b1206065b10e"
"Type=Mapix Results 2"
"DateTime=2021/04/15 21:07:31"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0134_12860-V2 A01-D12_IgA_785\Joseph_2021-04-15_21h07m20_785nmGain020.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0134_12860-V2 A01-D12_IgA_785\Joseph_2021-04-15_21h07m20_785nmGain020.jpg"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=3680, 2560"
"ImageSize=17760.0, 71040.0"
"JpegOrigin=4830, 2570"
"JpegBrightness=48"
"JpegContrast=17"
"JpegBalance=0"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=32.9"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0"
"PMTGain=20"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"
1	2	3	5342.00	3375.00	147.00	-50	Spot (Block1, Row3, Column2)	93.15	93.00	8.53	0.00	0.09	89.00	91.31	89.00	40.97	0.01	0.45	0.00	0.00	0.00	4.00	4.15	54587.00	0.04	83.36	84.00
1	3	3	5619.00	3367.00	158.50	0	Spot (Block1, Row3, Column3)	125.64	119.00	26.49	0.02	0.21	84.00	85.29	84.00	11.27	0.01	0.13	95.00	83.00	0.00	35.00	41.64	87068.00	3.58	103.27	106.00
1	4	3	5975.00	3372.00	189.80	0	Spot (Block1, Row3, Column4)	100.96	101.00	9.85	0.00	0.10	87.00	87.59	87.00	12.97	0.00	0.15	55.00	12.00	0.00	14.00	13.96	102273.00	1.03	89.65	90.00
1	5	3	6227.00	3381.00	183.70	0	Spot (Block1, Row3, Column5)	111.75	112.00	11.96	0.00	0.11	100.00	100.98	100.00	15.52	0.00	0.15	36.00	4.00	0.00	12.00	11.75	105495.00	0.69	100.07	100.00
1	6	3	6569.00	3386.00	188.20	0	Spot (Block1, Row3, Column6)	185.79	184.00	40.52	0.00	0.22	118.00	119.75	118.00	18.89	0.01	0.16	97.00	90.00	0.00	66.00	67.79	185420.00	3.50	151.13	150.00
1	7	3	6881.00	3367.00	166.20	0	Spot (Block1, Row3, Column7)	187.62	190.00	19.53	0.01	0.10	151.00	156.86	151.00	36.86	0.02	0.23	53.00	0.00	0.00	39.00	36.62	143342.00	0.83	167.82	168.00
1	8	3	7157.00	3399.00	149.50	0	Spot (Block1, Row3, Column8)	459.29	423.00	158.56	0.04	0.35	218.00	226.09	218.00	51.54	0.02	0.23	97.00	74.00	0.00	205.00	241.29	282004.00	4.52	312.77	302.00
1	1	4	5040.00	3673.00	147.00	-50	Spot (Block1, Row4, Column1)	96.54	97.00	8.76	0.00	0.09	87.00	88.65	87.00	51.87	0.01	0.59	0.00	0.00	0.00	10.00	9.54	57053.00	0.15	89.96	91.00
1	2	4	5341.00	3675.00	147.00	-50	Spot (Block1, Row4, Column2)	90.57	90.00	8.82	0.00	0.10	88.00	89.62	88.00	40.17	0.01	0.45	0.00	0.00	0.00	2.00	2.57	53255.00	0.02	91.26	91.00
1	3	4	5631.00	3674.00	161.30	0	Spot (Block1, Row4, Column3)	205.82	201.00	47.08	0.01	0.23	91.00	91.90	91.00	12.34	0.00	0.13	99.00	98.00	0.00	110.00	114.82	147782.00	9.23	119.58	119.00
1	4	4	5944.00	3622.00	261.35	0	Spot (Block1, Row4, Column4)	98.93	99.00	9.36	0.00	0.09	95.00	94.42	95.00	14.11	0.00	0.15	12.00	0.00	0.00	4.00	3.93	196271.00	0.32	92.65	93.00
1	5	4	6243.00	3714.00	115.60	0	Spot (Block1, Row4, Column5)	123.34	122.00	9.22	0.00	0.07	105.00	105.22	105.00	13.57	0.00	0.13	70.00	17.00	0.00	17.00	18.34	43417.00	1.34	113.79	112.00
1	6	4	6552.00	3685.00	202.75	0	Spot (Block1, Row4, Column6)	212.23	201.50	41.56	0.02	0.20	117.00	118.20	117.00	15.91	0.00	0.13	99.00	97.00	0.00	84.50	95.23	247456.00	5.91	149.56	145.00
1	7	4	6825.00	3703.00	154.10	0	Spot (Block1, Row4, Column7)	171.45	175.00	17.90	0.01	0.10	136.00	146.34	136.00	30.33	0.03	0.21	68.00	3.00	0.00	39.00	35.45	112129.00	0.83	152.25	156.00
1	8	4	7142.00	3686.00	147.00	-50	Spot (Block1, Row4, Column8)	225.81	224.00	19.09	0.00	0.08	206.00	216.65	206.00	53.91	0.02	0.25	7.00	0.00	0.00	18.00	19.81	134132.00	0.17	220.30	218.00
1	1	5	5054.00	3977.00	194.45	0	Spot (Block1, Row5, Column1)	105.06	105.00	12.06	0.00	0.11	87.00	86.78	87.00	22.66	0.00	0.26	33.00	2.00	0.00	18.00	18.06	111995.00	0.81	91.33	91.00
1	2	5	5353.00	4000.00	142.05	0	Spot (Block1, Row5, Column2)	112.97	112.00	13.40	0.00	0.12	88.00	88.49	88.00	10.13	0.00	0.11	86.00	60.00	0.00	24.00	24.97	61905.00	2.42	98.89	98.00
1	3	5	5662.00	3970.00	234.95	0	Spot (Block1, Row5, Column3)	109.06	110.00	10.43	0.00	0.10	94.00	94.04	94.00	11.05	0.00	0.12	65.00	24.00	0.00	16.00	15.06	173520.00	1.36	99.28	98.00
1	4	5	5921.00	3970.00	172.35	0	Spot (Block1, Row5, Column4)	125.81	125.00	14.99	0.00	0.12	99.00	99.81	99.00	11.80	0.00	0.12	86.00	56.00	0.00	26.00	26.81	103920.00	2.20	113.44	113.00
1	5	5	6229.00	3980.00	162.60	0	Spot (Block1, Row5, Column5)	277.26	265.00	95.26	0.02	0.34	109.00	109.09	109.00	13.26	0.00	0.12	99.00	98.00	0.00	156.00	168.26	204341.00	12.68	149.10	141.50
1	6	5	6488.00	3959.00	163.30	0	Spot (Block1, Row5, Column6)	135.03	131.00	17.54	0.01	0.13	119.00	120.74	119.00	16.57	0.01	0.14	40.00	20.00	0.00	12.00	16.03	99654.00	0.86	125.02	124.00
1	7	5	6850.00	3987.00	178.40	0	Spot (Block1, Row5, Column7)	377.35	322.00	130.57	0.07	0.35	153.00	154.87	153.00	29.77	0.01	0.19	100.00	97.00	0.00	169.00	224.35	336973.00	7.47	220.81	212.00
1	8	5	7137.00	3979.00	156.10	0	Spot (Block1, Row5, Column8)	250.25	240.00	36.95	0.02	0.15	206.00	215.94	206.00	44.83	0.02	0.21	42.00	9.00	0.00	34.00	44.25	168170.00	0.77	218.67	213.00
1	1	6	5035.00	4269.00	185.30	0	Spot (Block1, Row6, Column1)	152.58	160.00	24.29	0.02	0.16	86.00	85.60	86.00	10.49	0.00	0.12	99.00	97.00	0.00	74.00	66.58	147241.00	6.38	108.87	109.00
1	2	6	5350.00	4283.00	208.25	0	Spot (Block1, Row6, Column2)	110.58	111.00	10.11	0.00	0.09	90.00	90.59	90.00	11.00	0.00	0.12	83.00	41.00	0.00	21.00	20.58	136130.00	1.82	98.91	98.00
1	3	6	5632.00	4272.00	219.80	0	Spot (Block1, Row6, Column3)	125.26	121.00	21.99	0.02	0.18	97.00	97.04	97.00	11.63	0.00	0.12	77.00	50.00	0.00	24.00	28.26	173865.00	2.43	103.37	103.00
1	4	6	5945.00	4203.00	206.35	0	Spot (Block1, Row6, Column4)	114.36	113.00	13.29	0.01	0.12	104.00	104.97	104.00	13.30	0.00	0.13	37.00	9.00	0.00	9.00	10.36	138723.00	0.71	108.01	108.00
1	5	6	6237.00	4284.00	156.95	0	Spot (Block1, Row6, Column5)	287.14	282.00	78.15	0.01	0.27	115.00	114.54	115.00	13.63	0.00	0.12	100.00	98.00	0.00	167.00	172.14	195828.00	12.66	159.93	162.00
1	6	6	6539.00	4283.00	147.00	-50	Spot (Block1, Row6, Column6)	128.37	127.00	14.15	0.00	0.11	125.00	128.41	125.00	18.52	0.01	0.14	12.00	3.00	0.00	2.00	3.37	75867.00	-0.00	127.05	124.00
1	7	6	6841.00	4278.00	191.95	0	Spot (Block1, Row6, Column7)	210.94	202.00	34.09	0.02	0.16	154.00	154.96	154.00	25.63	0.00	0.17	90.00	42.00	0.00	48.00	56.94	218952.00	2.18	173.38	175.50
1	8	6	7139.00	4287.00	147.00	-50	Spot (Block1, Row6, Column8)	245.79	239.00	30.85	0.01	0.13	205.00	211.67	205.00	47.08	0.01	0.22	41.00	4.00	0.00	34.00	40.79	144276.00	0.72	227.74	221.00
1	1	7	5030.00	4577.00	172.25	0	Spot (Block1, Row7, Column1)	100.66	102.00	10.20	0.01	0.10	87.00	87.60	87.00	11.84	0.00	0.14	65.00	15.00	0.00	15.00	13.66	83343.00	1.10	90.96	93.00
1	2	7	5345.00	4569.00	211.60	0	Spot (Block1, Row7, Column2)	105.44	105.00	9.24	0.00	0.09	93.00	93.85	93.00	10.56	0.00	0.11	56.00	15.00	0.00	12.00	12.44	134960.00	1.10	96.69	97.00
1	3	7	5634.00	4655.00	137.15	0	Spot (Block1, Row7, Column3)	119.43	119.00	16.24	0.00	0.14	100.00	101.16	100.00	12.04	0.01	0.12	62.00	40.00	0.00	19.00	19.43	60191.00	1.52	107.12	107.00
1	4	7	5936.00	4579.00	147.00	-50	Spot (Block1, Row7, Column4)	123.66	117.00	37.29	0.02	0.30	106.00	106.72	106.00	14.46	0.00	0.14	40.00	17.00	0.00	11.00	17.66	72958.00	1.17	114.32	118.00
1	5	7	6237.00	4578.00	211.15	0	Spot (Block1, Row7, Column5)	139.97	135.00	20.94	0.02	0.15	118.00	119.41	118.00	16.46	0.01	0.14	50.00	26.00	0.00	17.00	21.97	178319.00	1.25	121.81	120.00
1	6	7	6535.00	4587.00	180.40	0	Spot (Block1, Row7, Column6)	311.22	293.00	91.70	0.03	0.29	129.00	134.41	129.00	22.02	0.02	0.16	100.00	99.00	0.00	164.00	182.22	283834.00	8.03	190.05	193.00
1	7	7	6829.00	4598.00	255.80	0	Spot (Block1, Row7, Column7)	178.50	180.00	26.48	0.00	0.15	158.00	158.71	158.00	29.44	0.00	0.19	37.00	4.00	0.00	22.00	20.50	338802.00	0.67	154.76	159.00
1	8	7	7139.00	4588.00	191.85	0	Spot (Block1, Row7, Column8)	845.27	803.00	314.32	0.02	0.37	214.00	218.54	214.00	47.34	0.01	0.22	100.00	98.00	0.00	589.00	631.27	880769.00	13.24	366.48	300.00
