ATF	1.0
30	28
"Checksum_ImageFile=de79368b08cf7ff4bb542265ab51d4d3"
"Checksum_ResultFile=f84efe6033a682c8d7d5f9a3c5ab156a"
"Type=Mapix Results 2"
"DateTime=2021/04/02 15:31:13"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_15h31m01_5µm_785nmGain000.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_15h31m01_5µm_785nmGain000.jpg"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=4500, 2400"
"ImageSize=16300.0, 70500.0"
"JpegOrigin=4466, 2630"
"JpegBrightness=49"
"JpegContrast=100"
"JpegBalance=0"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=33.1"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0"
"PMTGain=0"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"
1	2	3	4966.00	3435.00	147.00	-50	Spot (Block1, Row3, Column2)	152.39	151.00	13.16	0.00	0.09	140.00	141.78	140.00	15.54	0.01	0.11	39.00	10.00	0.00	11.00	12.39	89607.00	0.68	154.11	154.00
1	3	3	5269.00	3431.00	158.85	0	Spot (Block1, Row3, Column3)	170.35	173.00	18.04	0.01	0.11	139.00	141.73	139.00	15.70	0.01	0.11	78.00	53.00	0.00	34.00	31.35	117884.00	1.82	153.20	155.00
1	4	3	5566.00	3436.00	189.70	0	Spot (Block1, Row3, Column4)	173.40	176.00	17.02	0.01	0.10	143.00	143.56	143.00	15.33	0.00	0.11	80.00	55.00	0.00	33.00	30.40	176523.00	1.95	154.75	156.50
1	5	3	5866.00	3435.00	147.00	-50	Spot (Block1, Row3, Column5)	158.92	162.00	14.21	0.01	0.09	143.00	143.41	143.00	15.97	0.00	0.11	58.00	11.00	0.00	19.00	15.92	93284.00	0.97	149.94	148.00
1	6	3	6127.00	3402.00	203.60	0	Spot (Block1, Row3, Column6)	156.00	157.00	12.18	0.00	0.08	138.00	140.41	138.00	16.57	0.01	0.12	56.00	9.00	0.00	19.00	18.00	182834.00	0.94	144.92	143.00
1	7	3	6467.00	3434.00	147.00	-50	Spot (Block1, Row3, Column7)	152.74	154.00	13.67	0.00	0.09	135.00	137.42	135.00	15.32	0.01	0.11	58.00	21.00	0.00	19.00	17.74	89812.00	1.00	143.66	142.00
1	8	3	6709.00	3458.00	133.20	0	Spot (Block1, Row3, Column8)	163.87	165.00	14.79	0.00	0.09	136.00	137.93	136.00	15.21	0.01	0.11	80.00	46.00	0.00	29.00	27.87	78496.00	1.71	144.90	145.00
1	1	4	4647.00	3771.00	283.90	0	Spot (Block1, Row4, Column1)	141.87	138.00	15.66	0.01	0.11	131.00	131.78	131.00	13.23	0.00	0.10	37.00	20.00	0.00	7.00	10.87	332554.00	0.76	131.60	130.00
1	2	4	4966.00	3735.00	147.00	-50	Spot (Block1, Row4, Column2)	144.61	145.00	10.04	0.00	0.07	135.00	137.37	135.00	15.08	0.01	0.11	28.00	1.00	0.00	10.00	9.61	85032.00	0.48	141.28	142.50
1	3	4	5258.00	3744.00	178.95	0	Spot (Block1, Row4, Column3)	196.87	198.00	15.55	0.00	0.08	138.00	140.04	138.00	14.58	0.01	0.10	98.00	96.00	0.00	60.00	58.87	177380.00	3.90	163.99	164.00
1	4	4	5566.00	3735.00	147.00	-50	Spot (Block1, Row4, Column4)	148.25	146.00	14.75	0.01	0.10	138.00	139.74	138.00	14.61	0.01	0.10	35.00	13.00	0.00	8.00	10.25	87467.00	0.58	148.08	147.00
1	5	4	5822.00	3723.00	168.90	0	Spot (Block1, Row4, Column5)	164.49	166.00	13.76	0.00	0.08	140.00	141.21	140.00	16.00	0.00	0.11	74.00	34.00	0.00	26.00	24.49	130933.00	1.46	154.46	156.00
1	6	4	6159.00	3718.00	224.75	0	Spot (Block1, Row4, Column6)	214.78	216.00	24.70	0.00	0.11	137.00	138.90	137.00	15.88	0.01	0.11	99.00	96.00	0.00	79.00	77.78	312072.00	4.78	167.67	167.00
1	7	4	6460.00	3768.00	114.80	0	Spot (Block1, Row4, Column7)	189.73	189.00	20.59	0.00	0.11	132.00	133.39	132.00	15.68	0.00	0.12	97.00	93.00	0.00	57.00	57.73	65836.00	3.59	161.14	159.00
1	8	4	6767.00	3725.00	187.65	0	Spot (Block1, Row4, Column8)	154.80	155.00	14.37	0.00	0.09	133.00	134.83	133.00	15.70	0.01	0.12	64.00	29.00	0.00	22.00	21.80	153557.00	1.27	139.70	139.00
1	1	5	4668.00	4059.00	159.25	0	Spot (Block1, Row5, Column1)	159.28	162.00	14.76	0.01	0.09	130.00	130.96	130.00	12.01	0.00	0.09	83.00	67.00	0.00	32.00	29.28	111015.00	2.36	142.01	141.00
1	2	5	4942.00	4026.00	223.90	0	Spot (Block1, Row5, Column2)	154.83	155.00	15.33	0.00	0.10	133.00	135.15	133.00	14.08	0.01	0.10	64.00	35.00	0.00	22.00	21.83	221401.00	1.40	141.38	139.00
1	3	5	5272.00	4078.00	159.45	0	Spot (Block1, Row5, Column3)	170.47	171.00	11.30	0.00	0.07	142.00	142.67	142.00	15.24	0.00	0.11	88.00	43.00	0.00	29.00	28.47	120010.00	1.82	155.32	157.50
1	4	5	5589.00	4008.00	182.65	0	Spot (Block1, Row5, Column4)	166.21	168.00	15.75	0.00	0.09	139.00	141.67	139.00	16.30	0.01	0.12	74.00	41.00	0.00	29.00	27.21	155408.00	1.51	152.73	152.00
1	5	5	5866.00	4035.00	174.45	0	Spot (Block1, Row5, Column5)	198.80	198.00	23.93	0.00	0.12	137.00	139.69	137.00	15.85	0.01	0.11	97.00	91.00	0.00	61.00	61.80	168778.00	3.73	163.36	162.00
1	6	5	6146.00	4077.00	170.15	0	Spot (Block1, Row5, Column6)	159.31	160.00	16.26	0.00	0.10	134.00	136.14	134.00	16.60	0.01	0.12	71.00	32.00	0.00	26.00	25.31	128400.00	1.40	147.32	148.00
1	7	5	6478.00	4011.00	160.75	0	Spot (Block1, Row5, Column7)	153.93	153.00	16.25	0.00	0.11	129.00	131.43	129.00	17.35	0.01	0.13	61.00	31.00	0.00	24.00	24.93	109904.00	1.30	135.80	135.00
1	8	5	6748.00	4080.00	209.95	0	Spot (Block1, Row5, Column8)	153.34	154.00	18.73	0.00	0.12	131.00	133.65	131.00	16.96	0.01	0.13	59.00	34.00	0.00	23.00	22.34	191672.00	1.16	144.10	140.50
1	1	6	4682.00	4324.00	193.30	0	Spot (Block1, Row6, Column1)	145.65	143.00	14.53	0.01	0.10	130.00	131.11	130.00	13.16	0.00	0.10	47.00	25.00	0.00	13.00	15.65	154097.00	1.10	133.41	132.50
1	2	6	5017.00	4308.00	235.20	0	Spot (Block1, Row6, Column2)	152.98	154.00	15.00	0.00	0.10	137.00	139.21	137.00	16.26	0.01	0.12	50.00	14.00	0.00	17.00	15.98	242326.00	0.85	142.49	143.00
1	3	6	5279.00	4331.00	187.80	0	Spot (Block1, Row6, Column3)	169.68	170.00	14.28	0.00	0.08	140.00	141.43	140.00	16.61	0.00	0.12	79.00	40.00	0.00	30.00	29.68	168830.00	1.70	153.13	151.00
1	4	6	5561.00	4336.00	114.80	0	Spot (Block1, Row6, Column4)	175.72	181.00	17.42	0.01	0.10	139.00	140.58	139.00	16.44	0.00	0.12	85.00	72.00	0.00	42.00	36.72	60976.00	2.14	158.73	166.00
1	5	6	5871.00	4347.00	154.65	0	Spot (Block1, Row6, Column5)	190.15	191.00	14.37	0.00	0.08	136.00	138.11	136.00	15.31	0.01	0.11	98.00	94.00	0.00	55.00	54.15	124927.00	3.40	157.85	158.00
1	6	6	6166.00	4348.00	198.35	0	Spot (Block1, Row6, Column6)	142.07	141.00	13.30	0.00	0.09	131.00	133.04	131.00	15.44	0.01	0.12	32.00	9.00	0.00	10.00	11.07	158413.00	0.59	132.61	132.00
1	7	6	6461.00	4317.00	290.00	0	Spot (Block1, Row6, Column7)	141.92	141.00	16.69	0.00	0.12	130.00	131.45	130.00	15.66	0.00	0.12	40.00	14.00	0.00	11.00	11.92	349965.00	0.67	125.63	125.00
1	8	6	6767.00	4334.00	147.00	-50	Spot (Block1, Row6, Column8)	146.59	144.00	19.05	0.01	0.13	134.00	136.94	134.00	16.48	0.01	0.12	42.00	19.00	0.00	10.00	12.59	86195.00	0.59	138.79	138.00
1	1	7	4665.00	4636.00	147.00	-50	Spot (Block1, Row7, Column1)	142.46	142.00	11.30	0.00	0.08	136.00	139.77	136.00	39.87	0.01	0.29	0.00	0.00	0.00	6.00	6.46	83911.00	0.07	141.40	143.00
1	2	7	4988.00	4625.00	174.20	0	Spot (Block1, Row7, Column2)	163.07	165.00	12.62	0.01	0.08	134.00	136.34	134.00	16.31	0.01	0.12	82.00	44.00	0.00	31.00	29.07	138772.00	1.64	154.89	156.00
1	3	7	5260.00	4631.00	183.40	0	Spot (Block1, Row7, Column3)	150.01	150.00	12.12	0.00	0.08	134.00	135.79	134.00	15.27	0.01	0.11	51.00	14.00	0.00	16.00	16.01	142060.00	0.93	145.12	143.00
1	4	7	5577.00	4628.00	162.25	0	Spot (Block1, Row7, Column4)	153.68	156.00	17.25	0.01	0.11	133.00	134.89	133.00	15.33	0.01	0.11	59.00	33.00	0.00	23.00	20.68	111263.00	1.23	145.56	144.50
1	5	7	5919.00	4608.00	246.15	0	Spot (Block1, Row7, Column5)	149.13	150.00	14.15	0.00	0.09	131.00	132.39	131.00	13.72	0.00	0.10	61.00	28.00	0.00	19.00	18.13	261282.00	1.22	139.62	136.00
1	6	7	6175.00	4597.00	218.85	0	Spot (Block1, Row7, Column6)	147.38	148.00	14.24	0.00	0.10	130.00	131.47	130.00	13.42	0.00	0.10	61.00	28.00	0.00	18.00	17.38	201609.00	1.19	134.71	134.00
1	7	7	6466.00	4627.00	189.05	0	Spot (Block1, Row7, Column7)	156.21	157.00	14.34	0.00	0.09	133.00	134.05	133.00	14.77	0.00	0.11	68.00	37.00	0.00	24.00	23.21	157777.00	1.50	145.84	145.00
1	8	7	6768.00	4629.00	175.05	0	Spot (Block1, Row7, Column8)	237.09	230.00	42.17	0.01	0.18	138.00	139.76	138.00	16.12	0.01	0.12	98.00	97.00	0.00	92.00	99.09	203190.00	6.04	171.65	176.50
1	1	8	4658.00	4951.00	140.05	0	Spot (Block1, Row8, Column1)	5778.67	3073.50	7683.87	0.27	1.33	141.00	145.71	141.00	40.99	0.01	0.28	100.00	100.00	0.00	2932.50	5637.67	3074250.00	137.44	1512.71	640.00
