ATF	1.0
30	28
"Checksum_ImageFile=a17bb6ec610d220871dcd4d7dd7f3a10"
"Checksum_ResultFile=28b969f1fb409df4325d61e805f87cf7"
"Type=Mapix Results 2"
"DateTime=2021/04/02 16:18:50"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_16h18m37_5µm_785nmGain050.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_16h18m37_5µm_785nmGain050.jpg"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=3680, 2560"
"ImageSize=17760.0, 71040.0"
"JpegOrigin=4465, 2635"
"JpegBrightness=41"
"JpegContrast=13"
"JpegBalance=0"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=32.9"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0"
"PMTGain=50"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"
1	1	3	4654.00	3425.00	162.85	0	Spot (Block1, Row3, Column1)	6156.25	6019.50	681.17	0.01	0.11	4600.00	4630.38	4600.00	378.62	0.00	0.08	99.00	91.00	0.00	1419.50	1556.25	4555624.00	4.03	5229.15	5179.00
1	2	3	4973.00	3426.00	189.10	0	Spot (Block1, Row3, Column2)	4980.38	4970.50	331.49	0.00	0.07	4424.00	4481.46	4424.00	497.66	0.01	0.11	55.00	11.00	0.00	546.50	556.38	5030188.00	1.00	4626.94	4656.00
1	3	3	5264.00	3432.00	137.10	0	Spot (Block1, Row3, Column3)	6442.05	6119.00	1559.83	0.02	0.24	4487.00	4543.01	4487.00	409.34	0.01	0.09	100.00	92.00	0.00	1632.00	1955.05	3285445.00	4.64	5419.19	5368.00
1	4	3	5559.00	3428.00	191.80	0	Spot (Block1, Row3, Column4)	5755.49	5731.00	670.66	0.00	0.12	4577.00	4613.16	4577.00	402.42	0.00	0.09	87.00	67.00	0.00	1154.00	1178.49	5979956.00	2.84	5029.89	4981.50
1	5	3	5872.00	3433.00	183.00	0	Spot (Block1, Row3, Column5)	5560.76	5478.00	560.16	0.01	0.10	4620.00	4659.05	4620.00	363.86	0.00	0.08	87.00	60.00	0.00	858.00	940.76	5221551.00	2.48	4996.86	5041.00
1	6	3	6169.00	3431.00	194.40	0	Spot (Block1, Row3, Column6)	5136.24	5087.00	391.37	0.00	0.08	4527.00	4550.11	4527.00	367.40	0.00	0.08	70.00	37.00	0.00	560.00	609.24	5490637.00	1.60	4786.88	4759.00
1	7	3	6456.00	3433.00	195.05	0	Spot (Block1, Row3, Column7)	5057.00	5026.00	431.59	0.00	0.09	4408.50	4445.35	4408.50	385.78	0.00	0.09	69.00	38.00	0.00	617.50	648.50	5446385.00	1.59	4694.53	4680.00
1	8	3	6774.00	3429.00	202.50	0	Spot (Block1, Row3, Column8)	5099.13	5108.00	373.99	0.00	0.07	4499.00	4532.97	4499.00	360.03	0.00	0.08	71.00	37.00	0.00	609.00	600.13	5955784.00	1.57	4811.23	4848.00
1	1	4	4666.00	3742.00	162.05	0	Spot (Block1, Row4, Column1)	5602.17	5446.00	653.04	0.01	0.12	4385.00	4402.46	4385.00	301.19	0.00	0.07	96.00	87.00	0.00	1061.00	1217.17	4067172.00	3.98	4680.40	4669.50
1	2	4	4961.00	3750.00	224.60	0	Spot (Block1, Row4, Column2)	4756.23	4755.50	340.77	0.00	0.07	4383.00	4444.65	4383.00	514.82	0.01	0.12	34.00	2.00	0.00	372.50	373.23	6906040.00	0.61	4511.24	4486.00
